customerID,tenure,MonthlyCharges,TotalCharges,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn
CUST00535,0.8108708605660413,85.1800227088884,85.0807538315632,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes
CUST00536,12.138929299137414,89.66523858168819,989.9578448548253,Male,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,No
CUST00537,62.672625634311366,81.27909968300908,5010.2850890316495,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No
CUST00538,33.02179637853215,58.49087505034691,1949.1659736997817,Female,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,No
CUST00539,68.66798973353293,95.79677202970747,6784.393842553196,Female,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),No
CUST00540,60.37277533846964,80.78042460644768,4953.115433552738,Female,Yes,Yes,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
CUST00541,72.16044187603282,113.15040635671687,8258.310503442495,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
CUST00542,10.854236269148949,59.23451172221972,598.4220740230398,Female,No,No,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,No
CUST00543,0.9990135924197242,18.6328141720934,20.232618521815667,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No
CUST00544,9.731155182346697,86.23427299404415,842.8343360201553,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Yes
CUST00545,13.190221433333088,45.10584950739304,603.3686171446763,Male,No,No,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),Yes
CUST00546,34.079977572190366,79.09673680816746,2623.0123181827903,Male,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),No
CUST00547,38.880823641225774,86.30259219289078,3251.93072832039,Male,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,Yes
CUST00548,65.13978197965898,104.71488028045034,6764.039588812678,Female,No,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),No
CUST00549,50.148330952459446,101.91488729784461,5260.654857328629,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),No
CUST00550,14.608779313969253,19.47735010605481,311.04967456377824,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No
CUST00551,71.68357394005726,110.20322023312478,7968.25130771068,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
CUST00552,72.0672102174652,115.6036851476356,8262.248519384928,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
CUST00553,54.89046483942309,19.385340749138027,1133.6658513332836,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No
CUST00554,23.125686868359182,25.62496338627457,522.603125647684,Female,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),No
CUST00555,31.993934493517372,80.00052071073908,2606.407784285961,Male,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes
CUST00556,55.80919984100514,68.89710441750108,3833.7598144126628,Female,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),No
CUST00557,0.8065557683753168,19.700103662462634,34.35572188226984,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),No
CUST00558,38.116751717995335,70.49139168011197,2688.6539719407006,Male,No,No,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,No
CUST00559,11.139492992670851,69.79507306719078,743.0641478256437,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,No
CUST00560,0.7701029402184227,49.18457296164626,24.693928618139093,Male,No,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,No
CUST00561,56.074997521926484,107.49098938460821,6026.481415405611,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,No
CUST00562,3.3489859268166158,23.20947342922997,97.76352948806505,Male,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No
CUST00563,6.737351077707812,69.67521870568382,555.8165534100306,Male,Yes,Yes,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),No
CUST00564,58.75989424191741,99.62635089145873,5883.6842471817,Male,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),No
CUST00565,6.881514547308282,64.90493883554262,423.8724006914636,Male,No,No,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),No
CUST00566,70.93858544379682,70.65831436916298,4962.054573655452,Male,Yes,Yes,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),No
CUST00567,15.358829793999238,101.9749285064054,1671.0789159424482,Male,Yes,Yes,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,No
CUST00568,71.26644796096936,73.11347349808118,5361.856222125176,Male,Yes,No,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),No
CUST00569,34.75461704072406,100.09436665387172,3533.8421736643886,Female,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
CUST00570,10.67046214646362,40.257063807204794,419.65231765894356,Female,No,No,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),No
CUST00571,59.70678019881232,18.821160374185983,1119.6706807500418,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),No
CUST00572,46.68163941397987,59.18585337440066,2791.1976710179692,Male,No,No,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),No
CUST00573,10.839174364009772,64.87748810413544,688.0216073608203,Female,No,No,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),No
CUST00574,55.98842738326514,100.49535583636359,5577.051894567926,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),Yes
CUST00575,27.860259064528687,111.17723156479632,3220.8276207825556,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No
CUST00576,60.9749746204214,80.9655526128866,4725.609697762621,Male,Yes,No,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,No
CUST00577,31.200105059925427,98.06833519671757,3086.0071438108776,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),No
CUST00578,9.369307856585552,70.92879655208873,610.1830743479572,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No
CUST00579,35.35017285324131,94.93174448420778,3351.2189377998125,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,No
CUST00580,1.944944825253144,19.801099337115687,26.785872066870546,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No
CUST00581,12.114886935628721,18.595826803172923,206.89196475859427,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,Yes
CUST00582,0.34499856814588226,75.29112740377848,90.53476006726005,Female,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,Yes
CUST00583,4.251183934815634,89.47204176160106,326.5644652793476,Female,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,Yes
CUST00584,0.7038325893071977,18.94793144704583,18.788111933544357,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No
CUST00585,2.7422385361649653,19.757023799122713,87.57413639594806,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No
CUST00586,0.9237711110576348,85.95110312935365,79.07349119081198,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes
CUST00587,52.413319360993235,63.14785482271473,3356.196511619111,Male,No,No,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),No
CUST00588,4.839011377104375,20.37193146655261,80.89165512855415,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No
CUST00589,72.15344452316232,99.48417539411486,7428.583350505066,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,No
CUST00590,70.99133372587924,90.64454805488644,6651.872263435559,Male,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,No
CUST00591,72.31545571117728,111.53311098937722,8080.429413409675,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
CUST00592,45.753051613790184,24.682566351813854,1157.2296690012054,Male,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,No
CUST00593,62.54650032103665,83.26685586700344,5467.0987557727785,Male,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),No
CUST00594,30.229940150844946,84.49713027931836,2439.8074080452284,Male,No,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),No
CUST00595,0.8156281903569181,45.44792022773059,32.52922794089377,Male,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,No
CUST00596,12.184113350264639,61.35921491778228,711.588608110652,Female,No,No,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,Yes
CUST00597,16.4878287939987,54.746253746977246,920.9371811209821,Male,No,No,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,No
CUST00598,3.8246766939973553,65.25967157921386,247.58045195227922,Male,No,No,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,No
CUST00599,50.851943203198154,90.0899655201875,4628.803184116102,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),No
CUST00600,65.1110947357257,20.06708741253119,1423.4224303739275,Male,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),No
CUST00601,15.569381824139231,74.3893537136383,1159.2084838488884,Male,No,No,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),No
CUST00602,2.1195874639156758,19.690190525235405,93.89438347961081,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No
CUST00603,65.89055567592952,74.36795536413882,4866.279364939233,Female,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),No
CUST00604,45.999314530134825,108.76720685193557,4936.522738728281,Male,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,No
CUST00605,31.755263583693928,109.30825622834519,3624.995941250421,Female,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),No
CUST00606,71.74255593994887,85.90915343816202,6108.2644947565195,Male,Yes,No,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No
CUST00607,38.063392056528585,81.07871727156855,3110.3462694661616,Male,Yes,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No
CUST00608,51.02357263183898,47.867530658612495,2400.1245345482125,Male,No,Yes,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),No
CUST00609,71.73703458584862,114.565722200072,8321.512041630025,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No
CUST00610,64.87220121928628,105.46633426267735,6805.31229753623,Female,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),Yes
CUST00611,8.748897690001002,29.491417596237664,226.8133362747818,Male,Yes,Yes,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
CUST00612,9.284144204204862,65.2647713741747,677.7161832850718,Female,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,Yes
CUST00613,66.27138047408333,20.65159798205247,1320.1672608298168,Male,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
CUST00614,43.86211706503128,109.9572652206395,4907.960792844897,Female,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),No
CUST00615,50.335529190202905,69.98679838348409,3460.7216978672545,Male,No,No,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),No
CUST00616,14.759651899035063,48.69199573769892,624.9401138686471,Female,No,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,No
CUST00617,8.084611701485342,25.0834686557912,205.15617620862363,Male,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No
CUST00618,65.98536453387443,103.13776150556596,7012.101316605117,Female,No,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),No
CUST00619,57.021774095602765,87.60604085465474,4880.268492193373,Female,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),No
CUST00620,6.811520830056285,78.42853793295605,504.2104799207607,Female,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No
CUST00621,9.772881494641227,34.45621380134915,358.5934725311542,Male,Yes,Yes,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No
CUST00622,61.95737226419357,92.39313351614777,5717.348563756473,Female,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,No
CUST00623,39.7491851990031,84.595348890463,3389.3222711550875,Male,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,No
CUST00624,20.206743046043062,19.562462711464494,405.94971076918654,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
CUST00625,7.212251801216465,20.456018204242636,123.49707986117045,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),Yes
CUST00626,24.91803824751965,94.64751268639006,2393.641404082683,Female,Yes,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No
CUST00627,22.679216232606276,84.22207113857215,2003.8248663436482,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,No
CUST00628,66.10014067353403,104.58158927758579,6814.097430162029,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),No
CUST00629,72.05351632915938,111.93968999197264,7923.564298826571,Female,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,No
CUST00630,49.092165212719514,89.89736956005758,4541.44632685785,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),Yes
CUST00631,43.4051383140013,110.96235295731286,4666.721872926092,Male,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes
CUST00632,45.98987459559604,54.70340049433256,2499.6402129419166,Female,Yes,No,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),No
CUST00633,72.06542097970076,89.98395225628842,6579.209985934919,Male,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No
CUST00634,10.230170220013278,20.26680871498352,164.95893678979692,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No
CUST00635,39.96570648167086,53.76749477958951,2230.1322326901195,Female,No,No,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),No
CUST00636,64.92158069644924,105.30268961369227,7019.050946890292,Female,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
CUST00637,31.341216513796603,99.71397563467356,3131.897655862249,Male,No,No,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No
CUST00638,67.97401409084245,70.91818773829992,4897.530614513207,Female,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),No
CUST00639,55.9538810052319,104.49108500592776,5795.6586969371965,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),Yes
CUST00640,9.991018488524974,85.35160297892465,854.003462716677,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes
CUST00641,67.66289756202161,25.742677406631678,1598.7803261588847,Male,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No
